epoch,auc,categorical_accuracy,f1,f1_macro,f1_micro,f1_weighted,learning_rate,loss,precision,recall,val_auc,val_categorical_accuracy,val_f1,val_f1_macro,val_f1_micro,val_f1_weighted,val_loss,val_precision,val_recall
59,0.9905592203140259,0.9093959927558899,"""[tf.Tensor(0.92852366, shape=(), dtype=float32), tf.Tensor(0.8604821, shape=(), dtype=float32), tf.Tensor(0.9585958, shape=(), dtype=float32), tf.Tensor(0.91138166, shape=(), dtype=float32), tf.Tensor(0.8959308, shape=(), dtype=float32)]""",0.9109827876091003,0.9093959331512451,0.9091664552688599,7.737809210084379e-05,0.2611619830131531,0.9199936985969543,0.892769992351532,0.9892365336418152,0.8960853815078735,"""[tf.Tensor(0.94011974, shape=(), dtype=float32), tf.Tensor(0.8059701, shape=(), dtype=float32), tf.Tensor(0.9500997, shape=(), dtype=float32), tf.Tensor(0.8816029, shape=(), dtype=float32), tf.Tensor(0.89568347, shape=(), dtype=float32)]""",0.8946951627731323,0.8960853815078735,0.8933577537536621,0.2799600064754486,0.9089584946632385,0.8882562518119812
60,0.9895982146263123,0.9055826663970947,"""[tf.Tensor(0.92522424, shape=(), dtype=float32), tf.Tensor(0.85568506, shape=(), dtype=float32), tf.Tensor(0.964991, shape=(), dtype=float32), tf.Tensor(0.9005947, shape=(), dtype=float32), tf.Tensor(0.89016914, shape=(), dtype=float32)]""",0.9073327779769897,0.90558260679245,0.9053346514701843,7.737809210084379e-05,0.27214130759239197,0.9188423752784729,0.8910921216011047,0.987324059009552,0.8868327140808105,"""[tf.Tensor(0.9381598, shape=(), dtype=float32), tf.Tensor(0.762475, shape=(), dtype=float32), tf.Tensor(0.9598393, shape=(), dtype=float32), tf.Tensor(0.85467124, shape=(), dtype=float32), tf.Tensor(0.9052631, shape=(), dtype=float32)]""",0.8840816617012024,0.8868326544761658,0.8824893236160278,0.312231183052063,0.8963767886161804,0.8804270625114441
61,0.9905493855476379,0.9075655937194824,"""[tf.Tensor(0.9242974, shape=(), dtype=float32), tf.Tensor(0.8510637, shape=(), dtype=float32), tf.Tensor(0.9582021, shape=(), dtype=float32), tf.Tensor(0.9126213, shape=(), dtype=float32), tf.Tensor(0.89989156, shape=(), dtype=float32)]""",0.9092151522636414,0.9075655937194824,0.9071846008300781,7.350918895099312e-05,0.259450763463974,0.9209243655204773,0.8935326337814331,0.990074098110199,0.8932384252548218,"""[tf.Tensor(0.9449541, shape=(), dtype=float32), tf.Tensor(0.75151515, shape=(), dtype=float32), tf.Tensor(0.96341455, shape=(), dtype=float32), tf.Tensor(0.87612206, shape=(), dtype=float32), tf.Tensor(0.9117646, shape=(), dtype=float32)]""",0.8895541429519653,0.893238365650177,0.8875017762184143,0.28052470088005066,0.9026162624359131,0.8839857578277588
62,0.9905408024787903,0.9026845693588257,"""[tf.Tensor(0.91688824, shape=(), dtype=float32), tf.Tensor(0.8453079, shape=(), dtype=float32), tf.Tensor(0.96332735, shape=(), dtype=float32), tf.Tensor(0.9076271, shape=(), dtype=float32), tf.Tensor(0.8906474, shape=(), dtype=float32)]""",0.9047595858573914,0.9026845097541809,0.9023019075393677,7.350918895099312e-05,0.2629014551639557,0.9142544269561768,0.891244649887085,0.9902636408805847,0.9046263098716736,"""[tf.Tensor(0.92421985, shape=(), dtype=float32), tf.Tensor(0.8299817, shape=(), dtype=float32), tf.Tensor(0.9726315, shape=(), dtype=float32), tf.Tensor(0.89591074, shape=(), dtype=float32), tf.Tensor(0.9046793, shape=(), dtype=float32)]""",0.9054845571517944,0.9046262502670288,0.9031589031219482,0.26185062527656555,0.912854015827179,0.8946619033813477
63,0.9901332259178162,0.9069554805755615,"""[tf.Tensor(0.92359245, shape=(), dtype=float32), tf.Tensor(0.85559165, shape=(), dtype=float32), tf.Tensor(0.9634641, shape=(), dtype=float32), tf.Tensor(0.9114671, shape=(), dtype=float32), tf.Tensor(0.8912103, shape=(), dtype=float32)]""",0.9090650677680969,0.9069554209709167,0.9068495035171509,7.350918895099312e-05,0.26636072993278503,0.9201951622962952,0.8917022347450256,0.9848752617835999,0.8861209750175476,"""[tf.Tensor(0.88111883, shape=(), dtype=float32), tf.Tensor(0.7803992, shape=(), dtype=float32), tf.Tensor(0.98128885, shape=(), dtype=float32), tf.Tensor(0.90797544, shape=(), dtype=float32), tf.Tensor(0.89547026, shape=(), dtype=float32)]""",0.8892505764961243,0.8861209154129028,0.8844738602638245,0.3190743327140808,0.8965014815330505,0.8754448294639587
64,0.9914590716362,0.910158634185791,"""[tf.Tensor(0.9276139, shape=(), dtype=float32), tf.Tensor(0.86057514, shape=(), dtype=float32), tf.Tensor(0.96200264, shape=(), dtype=float32), tf.Tensor(0.9081675, shape=(), dtype=float32), tf.Tensor(0.9003955, shape=(), dtype=float32)]""",0.9117509126663208,0.9101585745811462,0.9099233746528625,6.983373168623075e-05,0.25124073028564453,0.9216024875640869,0.8947529196739197,0.9903783798217773,0.9124554991722107,"""[tf.Tensor(0.95102686, shape=(), dtype=float32), tf.Tensor(0.82771534, shape=(), dtype=float32), tf.Tensor(0.96747965, shape=(), dtype=float32), tf.Tensor(0.8913044, shape=(), dtype=float32), tf.Tensor(0.92153585, shape=(), dtype=float32)]""",0.911812424659729,0.9124554395675659,0.9106133580207825,0.2620977461338043,0.9196816086769104,0.9046263098716736
65,0.9911276698112488,0.9115314483642578,"""[tf.Tensor(0.92389846, shape=(), dtype=float32), tf.Tensor(0.8638838, shape=(), dtype=float32), tf.Tensor(0.96858156, shape=(), dtype=float32), tf.Tensor(0.9136841, shape=(), dtype=float32), tf.Tensor(0.8977519, shape=(), dtype=float32)]""",0.9135599136352539,0.911531388759613,0.9113331437110901,6.983373168623075e-05,0.25164714455604553,0.9226917028427124,0.899328887462616,0.9920101761817932,0.9067615866661072,"""[tf.Tensor(0.92762184, shape=(), dtype=float32), tf.Tensor(0.8144143, shape=(), dtype=float32), tf.Tensor(0.97703546, shape=(), dtype=float32), tf.Tensor(0.904, shape=(), dtype=float32), tf.Tensor(0.9148581, shape=(), dtype=float32)]""",0.9075859189033508,0.9067615270614624,0.904945969581604,0.2441321611404419,0.9176984429359436,0.8967971801757812
66,0.9909016489982605,0.9098535776138306,"""[tf.Tensor(0.92307687, shape=(), dtype=float32), tf.Tensor(0.85735077, shape=(), dtype=float32), tf.Tensor(0.9643662, shape=(), dtype=float32), tf.Tensor(0.9129886, shape=(), dtype=float32), tf.Tensor(0.90126574, shape=(), dtype=float32)]""",0.9118096232414246,0.9098535180091858,0.909651517868042,6.983373168623075e-05,0.25671374797821045,0.9230284690856934,0.8944478631019592,0.9936907887458801,0.9217081665992737,"""[tf.Tensor(0.951938, shape=(), dtype=float32), tf.Tensor(0.84982926, shape=(), dtype=float32), tf.Tensor(0.97933877, shape=(), dtype=float32), tf.Tensor(0.91164654, shape=(), dtype=float32), tf.Tensor(0.92127293, shape=(), dtype=float32)]""",0.9228050112724304,0.9217081069946289,0.9211381077766418,0.21289841830730438,0.9283646941184998,0.9131672382354736
67,0.991342306137085,0.9071080088615417,"""[tf.Tensor(0.9296615, shape=(), dtype=float32), tf.Tensor(0.85027313, shape=(), dtype=float32), tf.Tensor(0.9650224, shape=(), dtype=float32), tf.Tensor(0.90962833, shape=(), dtype=float32), tf.Tensor(0.89001805, shape=(), dtype=float32)]""",0.9089206457138062,0.907107949256897,0.9067765474319458,6.983373168623075e-05,0.25512102246284485,0.9186685681343079,0.8924649357795715,0.9893516898155212,0.8953736424446106,"""[tf.Tensor(0.92171335, shape=(), dtype=float32), tf.Tensor(0.7744511, shape=(), dtype=float32), tf.Tensor(0.97520655, shape=(), dtype=float32), tf.Tensor(0.89305806, shape=(), dtype=float32), tf.Tensor(0.904065, shape=(), dtype=float32)]""",0.8936988115310669,0.8953735828399658,0.8905317783355713,0.283804714679718,0.8999999761581421,0.8839857578277588
68,0.9920819997787476,0.9078706502914429,"""[tf.Tensor(0.9231792, shape=(), dtype=float32), tf.Tensor(0.8552631, shape=(), dtype=float32), tf.Tensor(0.9681757, shape=(), dtype=float32), tf.Tensor(0.90870655, shape=(), dtype=float32), tf.Tensor(0.8939393, shape=(), dtype=float32)]""",0.9098528027534485,0.9078705906867981,0.9075663089752197,6.983373168623075e-05,0.24540966749191284,0.920597493648529,0.8930750489234924,0.9928011894226074,0.908896803855896,"""[tf.Tensor(0.93674695, shape=(), dtype=float32), tf.Tensor(0.8113207, shape=(), dtype=float32), tf.Tensor(0.9791666, shape=(), dtype=float32), tf.Tensor(0.90038306, shape=(), dtype=float32), tf.Tensor(0.91530937, shape=(), dtype=float32)]""",0.9085853695869446,0.9088967442512512,0.9061686992645264,0.23398663103580475,0.9179375171661377,0.899644136428833
69,0.990784227848053,0.9080231785774231,"""[tf.Tensor(0.92902356, shape=(), dtype=float32), tf.Tensor(0.8567272, shape=(), dtype=float32), tf.Tensor(0.9635299, shape=(), dtype=float32), tf.Tensor(0.9079337, shape=(), dtype=float32), tf.Tensor(0.8918432, shape=(), dtype=float32)]""",0.9098114967346191,0.9080231189727783,0.9078377485275269,6.983373168623075e-05,0.25679248571395874,0.9224367737770081,0.8961256742477417,0.9941180348396301,0.9188612103462219,"""[tf.Tensor(0.9485179, shape=(), dtype=float32), tf.Tensor(0.84532374, shape=(), dtype=float32), tf.Tensor(0.9813664, shape=(), dtype=float32), tf.Tensor(0.9024856, shape=(), dtype=float32), tf.Tensor(0.91927505, shape=(), dtype=float32)]""",0.9193937182426453,0.9188611507415771,0.9176869988441467,0.21202024817466736,0.9303337931632996,0.9124554991722107
70,0.9915374517440796,0.9084807634353638,"""[tf.Tensor(0.9201193, shape=(), dtype=float32), tf.Tensor(0.85284394, shape=(), dtype=float32), tf.Tensor(0.9646848, shape=(), dtype=float32), tf.Tensor(0.9133924, shape=(), dtype=float32), tf.Tensor(0.90093994, shape=(), dtype=float32)]""",0.9103960990905762,0.908480703830719,0.9080751538276672,6.983373168623075e-05,0.24819868803024292,0.9196302890777588,0.8953630328178406,0.9904997944831848,0.9024910926818848,"""[tf.Tensor(0.91094893, shape=(), dtype=float32), tf.Tensor(0.8209764, shape=(), dtype=float32), tf.Tensor(0.9730848, shape=(), dtype=float32), tf.Tensor(0.9038461, shape=(), dtype=float32), tf.Tensor(0.910369, shape=(), dtype=float32)]""",0.9038450121879578,0.90249103307724,0.9009163975715637,0.25429487228393555,0.9140568375587463,0.8932384252548218
71,0.9917774200439453,0.9095485210418701,"""[tf.Tensor(0.92574084, shape=(), dtype=float32), tf.Tensor(0.8572463, shape=(), dtype=float32), tf.Tensor(0.9650224, shape=(), dtype=float32), tf.Tensor(0.9135386, shape=(), dtype=float32), tf.Tensor(0.89592427, shape=(), dtype=float32)]""",0.9114944338798523,0.9095484614372253,0.9093189239501953,6.983373168623075e-05,0.2429722249507904,0.920413613319397,0.8961256742477417,0.9940086603164673,0.917437732219696,"""[tf.Tensor(0.9475308, shape=(), dtype=float32), tf.Tensor(0.8428093, shape=(), dtype=float32), tf.Tensor(0.9711934, shape=(), dtype=float32), tf.Tensor(0.913223, shape=(), dtype=float32), tf.Tensor(0.91919184, shape=(), dtype=float32)]""",0.9187896847724915,0.9174376726150513,0.9170961380004883,0.20640437304973602,0.9277456402778625,0.9138789772987366
72,0.9906678795814514,0.9119890332221985,"""[tf.Tensor(0.9217506, shape=(), dtype=float32), tf.Tensor(0.86295885, shape=(), dtype=float32), tf.Tensor(0.9748427, shape=(), dtype=float32), tf.Tensor(0.91177696, shape=(), dtype=float32), tf.Tensor(0.89963627, shape=(), dtype=float32)]""",0.9141930341720581,0.9119889736175537,0.911766529083252,6.983373168623075e-05,0.25294238328933716,0.9238483309745789,0.899328887462616,0.992979884147644,0.9131672382354736,"""[tf.Tensor(0.94063914, shape=(), dtype=float32), tf.Tensor(0.8293578, shape=(), dtype=float32), tf.Tensor(0.9810526, shape=(), dtype=float32), tf.Tensor(0.8929889, shape=(), dtype=float32), tf.Tensor(0.92385775, shape=(), dtype=float32)]""",0.9135792851448059,0.9131671786308289,0.9117045402526855,0.23093296587467194,0.9184115529060364,0.9053380489349365
73,0.9922128915786743,0.9125991463661194,"""[tf.Tensor(0.92642134, shape=(), dtype=float32), tf.Tensor(0.86264527, shape=(), dtype=float32), tf.Tensor(0.9644624, shape=(), dtype=float32), tf.Tensor(0.91579384, shape=(), dtype=float32), tf.Tensor(0.9028985, shape=(), dtype=float32)]""",0.9144442677497864,0.9125990867614746,0.9124040007591248,6.983373168623075e-05,0.24006089568138123,0.9253144860267639,0.8976510167121887,0.989952564239502,0.8982206583023071,"""[tf.Tensor(0.9122807, shape=(), dtype=float32), tf.Tensor(0.8152174, shape=(), dtype=float32), tf.Tensor(0.968017, shape=(), dtype=float32), tf.Tensor(0.9011407, shape=(), dtype=float32), tf.Tensor(0.90155435, shape=(), dtype=float32)]""",0.8996419906616211,0.8982205986976624,0.8967866897583008,0.2663881778717041,0.906181812286377,0.8868327140808105
74,0.9924082159996033,0.9171751141548157,"""[tf.Tensor(0.9309769, shape=(), dtype=float32), tf.Tensor(0.8715328, shape=(), dtype=float32), tf.Tensor(0.9660107, shape=(), dtype=float32), tf.Tensor(0.9192598, shape=(), dtype=float32), tf.Tensor(0.90612537, shape=(), dtype=float32)]""",0.9187811613082886,0.9171750545501709,0.9168992042541504,6.983373168623075e-05,0.23465079069137573,0.92721027135849,0.9054301381111145,0.9893664121627808,0.8960853815078735,"""[tf.Tensor(0.9067055, shape=(), dtype=float32), tf.Tensor(0.80373824, shape=(), dtype=float32), tf.Tensor(0.9813664, shape=(), dtype=float32), tf.Tensor(0.8876404, shape=(), dtype=float32), tf.Tensor(0.90559435, shape=(), dtype=float32)]""",0.897009015083313,0.8960853815078735,0.8937799334526062,0.28179141879081726,0.9040697813034058,0.8854092359542847
75,0.9913356304168701,0.9104636907577515,"""[tf.Tensor(0.9260127, shape=(), dtype=float32), tf.Tensor(0.8586917, shape=(), dtype=float32), tf.Tensor(0.9685534, shape=(), dtype=float32), tf.Tensor(0.9140922, shape=(), dtype=float32), tf.Tensor(0.8956301, shape=(), dtype=float32)]""",0.9125960469245911,0.9104636311531067,0.9103258848190308,6.634204328292981e-05,0.24662023782730103,0.9240665435791016,0.8984136581420898,0.9862796664237976,0.8775800466537476,"""[tf.Tensor(0.92581594, shape=(), dtype=float32), tf.Tensor(0.7469387, shape=(), dtype=float32), tf.Tensor(0.9772256, shape=(), dtype=float32), tf.Tensor(0.8322147, shape=(), dtype=float32), tf.Tensor(0.89594346, shape=(), dtype=float32)]""",0.8756276965141296,0.8775799870491028,0.8733515739440918,0.32757213711738586,0.8832011818885803,0.871886134147644
76,0.9914866089820862,0.9104636907577515,"""[tf.Tensor(0.92451566, shape=(), dtype=float32), tf.Tensor(0.85360515, shape=(), dtype=float32), tf.Tensor(0.9681757, shape=(), dtype=float32), tf.Tensor(0.91561174, shape=(), dtype=float32), tf.Tensor(0.90075785, shape=(), dtype=float32)]""",0.912533164024353,0.9104636311531067,0.9101876020431519,6.634204328292981e-05,0.24569307267665863,0.9208880662918091,0.8984136581420898,0.9925268888473511,0.9138789772987366,"""[tf.Tensor(0.9468891, shape=(), dtype=float32), tf.Tensor(0.8280961, shape=(), dtype=float32), tf.Tensor(0.9753086, shape=(), dtype=float32), tf.Tensor(0.9009346, shape=(), dtype=float32), tf.Tensor(0.91680807, shape=(), dtype=float32)]""",0.9136072993278503,0.9138789176940918,0.9118114113807678,0.23152290284633636,0.924078106880188,0.9096085429191589
77,0.9920937418937683,0.9168700575828552,"""[tf.Tensor(0.92764246, shape=(), dtype=float32), tf.Tensor(0.8620188, shape=(), dtype=float32), tf.Tensor(0.96896076, shape=(), dtype=float32), tf.Tensor(0.92027134, shape=(), dtype=float32), tf.Tensor(0.9150467, shape=(), dtype=float32)]""",0.9187880754470825,0.9168699979782104,0.9166713356971741,6.634204328292981e-05,0.2359895408153534,0.9262795448303223,0.9026845693588257,0.9905444979667664,0.8982206583023071,"""[tf.Tensor(0.9420731, shape=(), dtype=float32), tf.Tensor(0.7707509, shape=(), dtype=float32), tf.Tensor(0.9773195, shape=(), dtype=float32), tf.Tensor(0.8718861, shape=(), dtype=float32), tf.Tensor(0.9184692, shape=(), dtype=float32)]""",0.8960996866226196,0.8982205986976624,0.8939759731292725,0.277170330286026,0.9072463512420654,0.891103208065033
78,0.9925401210784912,0.9177852272987366,"""[tf.Tensor(0.93035644, shape=(), dtype=float32), tf.Tensor(0.8724489, shape=(), dtype=float32), tf.Tensor(0.970865, shape=(), dtype=float32), tf.Tensor(0.92106366, shape=(), dtype=float32), tf.Tensor(0.9035055, shape=(), dtype=float32)]""",0.9196478724479675,0.9177851676940918,0.9175489544868469,6.30249414825812e-05,0.2317599654197693,0.9282700419425964,0.9060402512550354,0.9928324818611145,0.9153025150299072,"""[tf.Tensor(0.9237668, shape=(), dtype=float32), tf.Tensor(0.8435852, shape=(), dtype=float32), tf.Tensor(0.97925305, shape=(), dtype=float32), tf.Tensor(0.9227642, shape=(), dtype=float32), tf.Tensor(0.9163879, shape=(), dtype=float32)]""",0.9171514511108398,0.9153024554252625,0.9143511056900024,0.2193232923746109,0.920806348323822,0.9103202819824219
79,0.9927950501441956,0.9179377555847168,"""[tf.Tensor(0.9327563, shape=(), dtype=float32), tf.Tensor(0.8756363, shape=(), dtype=float32), tf.Tensor(0.9644624, shape=(), dtype=float32), tf.Tensor(0.91989875, shape=(), dtype=float32), tf.Tensor(0.9048135, shape=(), dtype=float32)]""",0.9195135235786438,0.917937695980072,0.9177547693252563,6.30249414825812e-05,0.22885723412036896,0.9308560490608215,0.9055826663970947,0.9943848252296448,0.918149471282959,"""[tf.Tensor(0.9517884, shape=(), dtype=float32), tf.Tensor(0.837887, shape=(), dtype=float32), tf.Tensor(0.9753086, shape=(), dtype=float32), tf.Tensor(0.906367, shape=(), dtype=float32), tf.Tensor(0.91973233, shape=(), dtype=float32)]""",0.9182167053222656,0.9181494116783142,0.9166009426116943,0.20754937827587128,0.9236860871315002,0.9131672382354736
80,0.9935095906257629,0.9220561385154724,"""[tf.Tensor(0.93111473, shape=(), dtype=float32), tf.Tensor(0.8826734, shape=(), dtype=float32), tf.Tensor(0.96909976, shape=(), dtype=float32), tf.Tensor(0.92548686, shape=(), dtype=float32), tf.Tensor(0.9104748, shape=(), dtype=float32)]""",0.9237699508666992,0.9220560789108276,0.9218642711639404,6.30249414825812e-05,0.21908366680145264,0.9312499761581421,0.9090909361839294,0.9944380521774292,0.9217081665992737,"""[tf.Tensor(0.94915247, shape=(), dtype=float32), tf.Tensor(0.8479427, shape=(), dtype=float32), tf.Tensor(0.98333323, shape=(), dtype=float32), tf.Tensor(0.91081583, shape=(), dtype=float32), tf.Tensor(0.92100835, shape=(), dtype=float32)]""",0.9224504232406616,0.9217081069946289,0.9205781817436218,0.20365053415298462,0.9333333373069763,0.9167259931564331
81,0.9923769235610962,0.9197681546211243,"""[tf.Tensor(0.93431133, shape=(), dtype=float32), tf.Tensor(0.88095236, shape=(), dtype=float32), tf.Tensor(0.96947926, shape=(), dtype=float32), tf.Tensor(0.91765696, shape=(), dtype=float32), tf.Tensor(0.9046064, shape=(), dtype=float32)]""",0.92140132188797,0.9197680950164795,0.9196501970291138,6.30249414825812e-05,0.2323760688304901,0.9312558770179749,0.9071080088615417,0.9899628758430481,0.900355875492096,"""[tf.Tensor(0.90804595, shape=(), dtype=float32), tf.Tensor(0.80898875, shape=(), dtype=float32), tf.Tensor(0.9773195, shape=(), dtype=float32), tf.Tensor(0.90874517, shape=(), dtype=float32), tf.Tensor(0.90333915, shape=(), dtype=float32)]""",0.9012876749038696,0.9003558158874512,0.8978121280670166,0.26205649971961975,0.9084967374801636,0.89039146900177
82,0.992268443107605,0.9174801707267761,"""[tf.Tensor(0.93752074, shape=(), dtype=float32), tf.Tensor(0.86623275, shape=(), dtype=float32), tf.Tensor(0.9658272, shape=(), dtype=float32), tf.Tensor(0.91719747, shape=(), dtype=float32), tf.Tensor(0.9084354, shape=(), dtype=float32)]""",0.919042706489563,0.9174801111221313,0.9173401594161987,6.30249414825812e-05,0.2325476109981537,0.9282139539718628,0.9052776098251343,0.9933524131774902,0.9138789772987366,"""[tf.Tensor(0.9299552, shape=(), dtype=float32), tf.Tensor(0.8408304, shape=(), dtype=float32), tf.Tensor(0.9768421, shape=(), dtype=float32), tf.Tensor(0.91164654, shape=(), dtype=float32), tf.Tensor(0.9183673, shape=(), dtype=float32)]""",0.9155282974243164,0.9138789176940918,0.9131886959075928,0.21968822181224823,0.9199711680412292,0.9081850647926331
83,0.9933493137359619,0.923123836517334,"""[tf.Tensor(0.9465293, shape=(), dtype=float32), tf.Tensor(0.8784772, shape=(), dtype=float32), tf.Tensor(0.97037697, shape=(), dtype=float32), tf.Tensor(0.9117896, shape=(), dtype=float32), tf.Tensor(0.91340274, shape=(), dtype=float32)]""",0.9241151809692383,0.9231237769126892,0.9228520393371582,6.30249414825812e-05,0.22153136134147644,0.9306033253669739,0.9081757068634033,0.993059515953064,0.9167259931564331,"""[tf.Tensor(0.9464011, shape=(), dtype=float32), tf.Tensor(0.82396996, shape=(), dtype=float32), tf.Tensor(0.9774127, shape=(), dtype=float32), tf.Tensor(0.9097744, shape=(), dtype=float32), tf.Tensor(0.92384094, shape=(), dtype=float32)]""",0.9162797927856445,0.9167259335517883,0.9142383933067322,0.22915008664131165,0.926086962223053,0.9096085429191589
84,0.9929813742637634,0.9208358526229858,"""[tf.Tensor(0.92764246, shape=(), dtype=float32), tf.Tensor(0.8811341, shape=(), dtype=float32), tf.Tensor(0.97081274, shape=(), dtype=float32), tf.Tensor(0.928902, shape=(), dtype=float32), tf.Tensor(0.9057287, shape=(), dtype=float32)]""",0.9228440523147583,0.9208357930183411,0.9206491112709045,5.98736951360479e-05,0.22577621042728424,0.9307704567909241,0.9084807634353638,0.9939784407615662,0.9245551824569702,"""[tf.Tensor(0.93674695, shape=(), dtype=float32), tf.Tensor(0.86212903, shape=(), dtype=float32), tf.Tensor(0.9789915, shape=(), dtype=float32), tf.Tensor(0.9273084, shape=(), dtype=float32), tf.Tensor(0.92517, shape=(), dtype=float32)]""",0.9260691404342651,0.9245551228523254,0.9238752126693726,0.20937952399253845,0.9313087463378906,0.9167259931564331
85,0.9925681352615356,0.9190055131912231,"""[tf.Tensor(0.92617446, shape=(), dtype=float32), tf.Tensor(0.87246376, shape=(), dtype=float32), tf.Tensor(0.9722222, shape=(), dtype=float32), tf.Tensor(0.92548686, shape=(), dtype=float32), tf.Tensor(0.90928715, shape=(), dtype=float32)]""",0.9211268424987793,0.9190054535865784,0.9188419580459595,5.98736951360479e-05,0.2309698462486267,0.929240882396698,0.9074130654335022,0.9935017228126526,0.9202846884727478,"""[tf.Tensor(0.9422492, shape=(), dtype=float32), tf.Tensor(0.84057957, shape=(), dtype=float32), tf.Tensor(0.9753086, shape=(), dtype=float32), tf.Tensor(0.9233792, shape=(), dtype=float32), tf.Tensor(0.922314, shape=(), dtype=float32)]""",0.9207661747932434,0.920284628868103,0.9185931086540222,0.21542476117610931,0.9283646941184998,0.9131672382354736
86,0.992201566696167,0.9164124727249146,"""[tf.Tensor(0.93373495, shape=(), dtype=float32), tf.Tensor(0.861516, shape=(), dtype=float32), tf.Tensor(0.97091717, shape=(), dtype=float32), tf.Tensor(0.91989875, shape=(), dtype=float32), tf.Tensor(0.9051568, shape=(), dtype=float32)]""",0.9182447195053101,0.9164124131202698,0.9161298274993896,5.98736951360479e-05,0.2331772744655609,0.9269970059394836,0.9045149683952332,0.9936267137527466,0.9167259931564331,"""[tf.Tensor(0.9408193, shape=(), dtype=float32), tf.Tensor(0.8372943, shape=(), dtype=float32), tf.Tensor(0.9791666, shape=(), dtype=float32), tf.Tensor(0.90359163, shape=(), dtype=float32), tf.Tensor(0.92436963, shape=(), dtype=float32)]""",0.9170483350753784,0.9167259335517883,0.91512131690979,0.21451283991336823,0.928260862827301,0.9117437601089478
87,0.993263840675354,0.9170225858688354,"""[tf.Tensor(0.9309886, shape=(), dtype=float32), tf.Tensor(0.87035686, shape=(), dtype=float32), tf.Tensor(0.96508497, shape=(), dtype=float32), tf.Tensor(0.9217758, shape=(), dtype=float32), tf.Tensor(0.9051943, shape=(), dtype=float32)]""",0.9186800718307495,0.9170225262641907,0.9167476892471313,5.688000965164974e-05,0.22454535961151123,0.93027263879776,0.9055826663970947,0.9938645958900452,0.917437732219696,"""[tf.Tensor(0.9454545, shape=(), dtype=float32), tf.Tensor(0.83963954, shape=(), dtype=float32), tf.Tensor(0.9767441, shape=(), dtype=float32), tf.Tensor(0.8964218, shape=(), dtype=float32), tf.Tensor(0.93062603, shape=(), dtype=float32)]""",0.9177771806716919,0.9174376726150513,0.9162995219230652,0.2129552811384201,0.9239681363105774,0.9081850647926331
88,0.9932121634483337,0.9193105697631836,"""[tf.Tensor(0.9279999, shape=(), dtype=float32), tf.Tensor(0.86840206, shape=(), dtype=float32), tf.Tensor(0.9659498, shape=(), dtype=float32), tf.Tensor(0.92255884, shape=(), dtype=float32), tf.Tensor(0.9203797, shape=(), dtype=float32)]""",0.9210580587387085,0.9193105101585388,0.9191371202468872,5.688000965164974e-05,0.22186726331710815,0.9290957450866699,0.9074130654335022,0.9931541085243225,0.9117437601089478,"""[tf.Tensor(0.9464011, shape=(), dtype=float32), tf.Tensor(0.8173257, shape=(), dtype=float32), tf.Tensor(0.97540975, shape=(), dtype=float32), tf.Tensor(0.89138573, shape=(), dtype=float32), tf.Tensor(0.92384094, shape=(), dtype=float32)]""",0.9108726382255554,0.9117436408996582,0.9091938734054565,0.22914348542690277,0.9184115529060364,0.9053380489349365
89,0.9929696917533875,0.9220561385154724,"""[tf.Tensor(0.9378341, shape=(), dtype=float32), tf.Tensor(0.8785585, shape=(), dtype=float32), tf.Tensor(0.970681, shape=(), dtype=float32), tf.Tensor(0.9219014, shape=(), dtype=float32), tf.Tensor(0.90981233, shape=(), dtype=float32)]""",0.9237574338912964,0.9220560789108276,0.9219990968704224,5.688000965164974e-05,0.2200731337070465,0.9326368570327759,0.9122940897941589,0.9927265048027039,0.9195729494094849,"""[tf.Tensor(0.93674695, shape=(), dtype=float32), tf.Tensor(0.8468468, shape=(), dtype=float32), tf.Tensor(0.9753086, shape=(), dtype=float32), tf.Tensor(0.92460304, shape=(), dtype=float32), tf.Tensor(0.9184692, shape=(), dtype=float32)]""",0.9203948974609375,0.9195728898048401,0.9180906414985657,0.22190646827220917,0.9227994084358215,0.9103202819824219
90,0.9924499988555908,0.916717529296875,"""[tf.Tensor(0.9299532, shape=(), dtype=float32), tf.Tensor(0.8606676, shape=(), dtype=float32), tf.Tensor(0.9707075, shape=(), dtype=float32), tf.Tensor(0.92301184, shape=(), dtype=float32), tf.Tensor(0.90954953, shape=(), dtype=float32)]""",0.9187779426574707,0.9167174696922302,0.9165364503860474,5.4036008805269375e-05,0.2324947863817215,0.9261629581451416,0.9049725532531738,0.9945945143699646,0.9309608340263367,"""[tf.Tensor(0.95461655, shape=(), dtype=float32), tf.Tensor(0.8730434, shape=(), dtype=float32), tf.Tensor(0.9772256, shape=(), dtype=float32), tf.Tensor(0.928709, shape=(), dtype=float32), tf.Tensor(0.92592585, shape=(), dtype=float32)]""",0.9319040179252625,0.9309607744216919,0.9303719997406006,0.19952265918254852,0.9381294846534729,0.9281138777732849
